"TIPO CONTRIBUYENTE","SECCIÓN","GRUPO","MeasuresLevel","2020/01 Enero","2020/02 Febrero","2020/03 Marzo","2020/04 Abril","2020/05 Mayo","2020/06 Junio","2020/07 Julio","2020/08 Agosto","2020/09 Septiembre","2020/10 Octubre","2020/11 Noviembre","2020/12 Diciembre","2021/01 Enero","2021/02 Febrero","2021/03 Marzo","2021/04 Abril","2021/05 Mayo","2021/06 Junio","2021/07 Julio","2021/08 Agosto","2021/09 Septiembre","2021/10 Octubre","2021/11 Noviembre","2021/12 Diciembre","2022/01 Enero","2022/02 Febrero","2022/03 Marzo","2022/04 Abril","2022/05 Mayo","2022/06 Junio","2022/07 Julio","2022/08 Agosto","2022/09 Septiembre","2022/10 Octubre","2022/11 Noviembre","2022/12 Diciembre","2023/01 Enero","2023/02 Febrero","2023/03 Marzo","2023/04 Abril","2023/05 Mayo","2023/06 Junio","2023/07 Julio","2023/08 Agosto","2023/09 Septiembre","2023/10 Octubre","2023/11 Noviembre","2023/12 Diciembre","2024/01 Enero","2024/02 Febrero","2024/03 Marzo","2024/04 Abril","2024/05 Mayo","2024/06 Junio","2024/07 Julio","2024/08 Agosto","2024/09 Septiembre","2024/10 Octubre","2024/11 Noviembre","2024/12 Diciembre","2025/01 Enero","2025/02 Febrero","2025/03 Marzo","2025/04 Abril","2025/05 Mayo","2025/06 Junio","2025/07 Julio","2025/08 Agosto","2025/09 Septiembre","2025/10 Octubre","2025/11 Noviembre","2025/12 Diciembre","2026/01 Enero"
"PERSONAS NATURALES","R","SALIDA DE DIVISAS","VALOR EFECTIVO","589.87","700.0","","","","","","","","","","","","","","922.51","3625.4","","0.0","","0.0","325.0","2007.5","4398.06","2275.59","541.46","237.5","71.25","","199.3","1292.5","159.38","250.0","","","","84.0","330.0","46.06","160.32","75.0","11604.07","5330.93","2096.04","3455.66","1975.96","1137.88","851.25","1806.13","306.99","857.37","","1048.0","","123.75","","697.5","","1240.83","","","925.0","","45.0","11939.49","64993.56","17132.79","2922.85","1592.72","530.39","542.66","728.38","2208.24"
"PERSONAS NATURALES","S","CONTRIBUCIONES","VALOR EFECTIVO","46735.34","10162.39","3589.36","166.67","1434.38","46949.38","7263.58","2308.02","15310.77","7481.99","22094.53","6204.83","5564.46","22164.33","2293.01","0.33","947.95","2565.38","4164.47","3382.83","15064.31","885.02","11883.37","522.87","474.71","1493.23","5149514.15","691427.69","457184.13","31483.54","14596.23","58604.26","65233.55","26141.35","174633.97","286203.33","113831.97","283342.75","52629.46","0.0","11560.77","12178.02","33087.95","9958.08","445.72","36896.1","1015.51","0.23","2379.75","464.1","1181.42","700.42","47234.46","67938.97","104612.88","10.0","3430.65","0.0","0.0","16607.29","","31369.12","647.99","2237.2","1881.87","10987.6","442.0","0.27","18046.21","14139.62","43363.61","331.59","1204.32"
"PERSONAS NATURALES","S","DEPURACION","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0",""
"PERSONAS NATURALES","S","IMP ACTIVOS EN EL EXTERIOR","VALOR EFECTIVO","","","","","","","0.0","","","","0.0","","0.0","","","","0.0","","","0.0","","","0.0","","0.0","","","","","","","0.0","","","","0.0","","","","","","","","","","","","","","","","0.0","","","","","","","","","","0.0","","0.0","","","0.0","2.5","","","15.0","2.5","5.0"
"PERSONAS NATURALES","S","IMP MINERAS","VALOR EFECTIVO","27.45","","1007.1","","","","","","624.75","","","0.0","7.7","","613.34","11521.58","","198.73","","","0.0","7341.04","","","","72.0","7000.67","","34.0","","32.0","","48.07","21.25","","","","0.0","355.5","","7307.44","24.79","0.0","225.0","","","","","","","285.2","","","","0.0","","0.0","","","","","227098.17","235.0","345.55","","","","","0.0","","","",""
"PERSONAS NATURALES","S","IMP.ING EXTRAORD. RECUR.NO RENO","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","",""
"PERSONAS NATURALES","S","IMPUESTO A LA RENTA GLOBAL","VALOR EFECTIVO","324387.42","940854.8","8250740.68","423852.77","554573.54","449920.37","1281221.81","354780.32","259121.88","259293.58","282060.26","340872.98","762242.01","921964.55","6558793.4","410706.96","365094.17","371825.05","421848.77","270041.39","249460.36","485526.34","379416.36","280512.38","636214.54","461582.9","7920392.48","534458.83","328642.13","225918.86","211975.15","669767.45","216646.34","259628.43","206529.61","614186.7","215196.78","358099.15","1.50426835E7","4432804.02","2153578.0","561249.83","585296.21","461640.39","671107.01","614365.98","315733.81","2074909.24","675814.76","899483.66","1.381208931E7","1518996.74","2161074.54","960818.42","1881481.03","576179.55","7750586.17","407959.85","614130.89","665492.12","1135925.32","560115.43","1.159883778E7","1342817.62","3249650.74","809990.86","603013.93","411366.37","700133.65","864825.85","386939.16","594947.3","423914.42"
"PERSONAS NATURALES","S","IMPUESTO A LOS CONSUMOS ESPECIALES","VALOR EFECTIVO","1.28","1.7","1.37","0.0","0.0","0.0","0.75","2.43","2.38","10.1","52.83","1.47","35.84","30.55","35.46","27.21","31.55","20.46","19.77","25.25","26.68","18.18","176.94","55.02","32.58","140.4","75.65","20.35","25.84","0.55","33.63","40.23","18.23","4.85","37.81","30.58","46.25","60.37","79.71","18.24","8.56","111.7","48.71","61.09","44.34","120.71","100.84","74.04","73.25","45.46","47.25","24.24","74.4","52.1","159.42","56.36","47.76","17.95","55.51","107.33","66.12","190.79","66.96","100.67","296.41","65.27","88.72","589.56","64.24","295.27","118.2","768.77","1147.52"
"PERSONAS NATURALES","S","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR EFECTIVO","696437.44","1018940.27","604996.51","85100.26","199836.73","649134.48","683903.11","713888.05","763196.04","719780.08","725854.58","898030.03","629074.48","970721.93","1060450.0","871705.36","796640.72","845266.93","810636.85","764760.1","741436.65","588838.88","647256.78","590213.62","559346.16","914042.14","1035648.07","977995.7","883150.97","782033.09","951521.74","1003637.47","900054.44","863348.38","751497.57","722224.3","705360.26","1281169.56","1471410.15","1222750.11","1209492.82","1207495.05","1099476.25","1110407.97","932154.14","905523.97","854725.21","866429.77","984434.32","1581185.73","1543315.42","1509954.58","1339574.87","1202808.75","1332639.99","1184649.36","1010464.57","961301.25","900039.65","931116.16","1062594.61","1578288.05","1464628.95","1567469.42","1395717.19","1391640.32","1308607.64","1166541.33","1234429.38","1127276.47","1054302.11","1092761.86","1357325.5"
"PERSONAS NATURALES","S","IMPUESTO AL VALOR AGREGADO","VALOR EFECTIVO","644479.39","399234.05","320344.63","174206.08","172705.21","211236.41","315895.05","265684.73","280376.11","302819.27","327690.75","329246.97","717470.52","435280.17","382097.28","356492.34","345996.48","354525.55","624288.76","398226.89","377009.16","391314.01","379670.41","440155.87","1325741.66","428757.27","385325.7","342490.49","297268.32","330307.04","514522.65","338090.47","480043.0","322378.1","336905.81","314024.08","1172491.48","372561.78","329746.53","316003.22","300392.25","307201.43","982848.52","397276.0","391550.95","347307.55","423457.98","377150.78","2251372.2","679087.78","594912.99","504676.39","511109.16","601852.23","1511531.61","624712.69","611531.07","573553.39","578001.7","564126.67","2365932.8","709570.33","730944.3","798712.87","758757.7","777224.77","1109728.21","793764.87","834925.12","815984.0","870961.14","894991.75","2274968.81"
"PERSONAS NATURALES","S","IMPUESTOS FOMENTO AMBIENTAL","VALOR EFECTIVO","28581.03","51874.49","14990.33","3462.44","4666.38","16803.27","21471.89","16339.85","21121.8","23156.43","19516.26","33625.57","18150.08","21718.81","37852.97","27306.42","26654.97","34448.3","37761.67","31915.93","25497.38","24425.89","30562.99","48225.11","16099.22","31018.35","37923.94","33255.68","31995.33","27233.43","36116.94","33796.35","27374.49","35344.54","41461.92","39680.18","12984.96","13129.68","18864.84","7317.14","13682.89","9880.98","10465.02","16471.41","26829.35","17573.39","13980.01","16115.99","10290.3","10875.24","13038.56","4133.32","12095.79","11532.35","21399.51","3106.01","1209.0","1736.65","1351.87","3782.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PERSONAS NATURALES","S","INTERESES TRIBUTARIOS","VALOR EFECTIVO","16928.17","14910.38","12768.05","5876.61","11138.67","37849.13","19647.2","14099.22","11491.51","9461.29","17078.62","12762.58","34466.17","13960.51","23076.28","14894.68","12526.31","19019.88","14334.79","14984.97","14511.55","9639.56","18031.97","23257.31","14941.39","13060.78","36430.23","19571.52","14771.84","11000.14","29868.85","11645.36","11422.51","12820.69","22025.04","31139.01","43773.36","25558.34","23216.78","49846.69","30170.7","21450.74","50349.06","44325.04","25911.32","45086.72","33629.19","20451.95","7502.55","4860.61","6506.47","10099.6","11423.12","17210.45","24547.16","37394.33","25887.44","25669.67","33886.17","43764.64","18249.23","35947.7","25668.32","37715.12","38303.75","98735.78","15082.16","8896.35","19628.84","18257.76","28028.3","33412.8","35893.39"
"PERSONAS NATURALES","S","MULTAS TRIBUTARIAS","VALOR EFECTIVO","173838.05","122462.66","116674.89","72803.26","121301.95","146416.97","161605.97","141930.5","172253.24","127801.38","132223.9","107858.66","129993.35","118668.72","227871.49","132775.74","131744.36","114079.31","117166.14","111407.81","127316.29","105275.33","119569.32","115094.91","139648.72","117871.75","211353.66","153589.74","132120.69","110049.17","102528.34","119659.56","114091.78","103523.36","114110.82","144312.34","186955.13","116146.43","168801.82","148835.6","147627.37","102039.15","145522.78","125537.95","102782.04","127612.73","106131.6","78623.05","72400.12","64319.21","135777.27","127696.1","112675.33","103547.15","176910.54","135136.91","129904.71","132977.5","158044.18","212197.37","242623.01","247196.91","316404.36","237275.78","241329.57","254588.94","300198.61","223885.18","288499.36","255045.64","189844.12","226874.29","258261.47"
"PERSONAS NATURALES","S","OTROS NO TRIBUTARIOS","VALOR EFECTIVO","5027.89","4663.64","5507.86","120.0","1034.27","3405.05","12926.92","27974.75","4483.47","8641.48","4460.25","4435.45","4379.89","6021.75","14407.67","1480.0","3743.08","4212.0","3303.07","3849.21","4269.39","4991.91","3341.14","32551.85","4568.81","4166.65","1229426.74","134872.73","29569.94","37511.13","4382.37","21903.06","22899.5","188064.8","396648.0","1851823.94","47718.66","4014.92","3719.79","2545.28","6540.94","4922.85","3258.6","5524.88","8305.31","6577.99","30586.75","10343.94","44188.25","26693.32","23050.26","15340.43","11057.46","7969.47","27376.91","16817.03","36881.86","33574.09","40284.21","51572.15","57032.97","72231.89","59772.96","52528.94","43528.08","41614.16","51221.92","22867.76","29979.45","32163.31","24177.34","43396.06","44424.75"
"PERSONAS NATURALES","S","REGIMEN IMPOSITIVO SIMPLIFICADO","VALOR EFECTIVO","496.07","3418.95","5373.25","3243.26","2091.68","5947.73","8899.01","11180.38","9948.07","7816.0","8966.94","7480.02","5548.99","7660.7","10264.54","12871.06","9301.98","11928.88","13543.48","17837.53","14317.12","10956.15","10976.57","14278.96","8284.47","12298.2","7906.4","3901.63","4372.1","2966.75","3313.4","4443.18","4350.78","5598.54","4131.39","3822.44","7718.51","2752.2","5802.68","3759.18","8460.94","3201.18","4006.78","3630.81","3265.13","3249.09","2044.06","1255.97","","","","","","","","","","","","","","","","","","","","","","","","",""
"PERSONAS NATURALES","S","SALIDA DE DIVISAS","VALOR EFECTIVO","1063.93","948.4","287.21","","413.11","340.64","0.0","","203.84","450.0","296.06","","289.14","130.0","0.0","4022.31","31186.23","3198.41","1639.64","852.19","246.72","0.0","2480.33","33476.72","13104.86","1498.86","1761.61","405.64","758.71","642.1","122.63","465.0","312.89","3797.12","","0.0","258.95","665.0","180.0","330.0","2660.55","112393.12","33607.74","9082.54","50118.31","9674.3","7369.97","5161.07","2955.57","1399.18","1882.18","2143.23","1381.35","2207.83","1397.61","1763.59","1481.03","153.49","775.83","0.0","2611.85","82.12","554.1","202.91","130017.77","758650.91","127489.53","23388.07","8789.44","7172.69","3749.4","9895.5","4492.57"
"PERSONAS NATURALES","T","CONTRIBUCIONES","VALOR EFECTIVO","2.57","","","","","3.0","","0.0","","","","","","0.0","1.0","","","","","359.99","","","","","","","60310.37","","","","","","","","","","","5000.0","18041.24","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PERSONAS NATURALES","T","IMPUESTO A LA RENTA GLOBAL","VALOR EFECTIVO","935.3","2391.64","20007.36","419.39","2272.58","2033.17","974.45","1156.35","50.33","1354.75","845.34","6557.76","6398.77","7929.18","27975.58","3218.7","10714.27","14968.98","6078.22","1444.95","1584.33","4406.54","1383.78","8010.14","4386.45","3451.03","58881.69","4217.57","14766.96","1347.21","2411.2","1313.28","794.19","773.67","1743.59","1052.37","637.0","2682.04","76397.62","38779.17","11715.8","5884.23","5621.33","3699.33","7368.04","2716.33","2253.41","4110.69","4391.64","6534.11","83723.13","10386.37","16700.72","7469.26","6950.79","2734.33","2401.75","2544.64","2924.33","1651.35","3575.75","3410.08","13525.68","7599.48","5358.34","2540.43","1988.37","719.73","606.41","7606.86","345.04","363.47","689.54"
"PERSONAS NATURALES","T","IMPUESTO A LOS CONSUMOS ESPECIALES","VALOR EFECTIVO","0.0","","0.0","","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","0.0","","","","","","","","","0.0","0.0","","","","","","","","","","0.0","","","","","","0.0","","","","","","0.0","","","","","","","","0.0","0.0","","","","","","0.0","0.0",""
"PERSONAS NATURALES","T","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR EFECTIVO","36293.33","51433.3","21804.68","3121.52","8407.78","32995.33","24909.6","37402.56","31164.58","30013.76","29103.43","30227.09","29508.97","31313.54","38301.01","29652.92","26730.41","31023.35","23648.48","24803.83","29409.04","21203.64","22171.95","19836.14","13436.0","43671.12","35450.54","38857.72","27534.91","36070.29","30412.43","31212.83","27595.86","34089.55","25326.76","18562.17","21381.04","43044.02","35354.0","39815.52","31878.62","31636.33","27084.76","31102.64","23659.51","28842.81","24631.71","23782.29","17415.63","37150.87","30604.55","39678.04","39301.22","32943.39","35357.52","26662.37","22966.26","19481.58","24787.43","20237.74","18417.3","46322.51","27391.66","32716.11","28728.61","24871.7","29187.38","22895.35","26100.49","24399.41","23605.05","17723.15","30771.83"
"PERSONAS NATURALES","T","IMPUESTO AL VALOR AGREGADO","VALOR EFECTIVO","7752.74","5541.07","4055.35","3515.96","3508.7","3155.98","3253.9","2107.41","1842.28","3509.32","2977.07","3931.12","8115.07","4797.58","2735.32","2930.55","2021.09","2491.11","4566.55","2704.71","2460.19","3555.18","2501.33","2235.27","5544.81","1960.12","1027.45","1601.9","1725.46","1374.72","2514.4","1249.73","1923.89","701.97","1133.58","463.88","2221.57","283.88","854.36","884.41","421.55","982.6","8689.02","2514.76","413.95","426.8","3523.9","429.01","2206.67","725.97","1121.89","857.57","1652.69","1395.8","5387.66","3038.08","2256.91","4424.46","822.02","1412.36","3497.43","1968.18","1226.38","3212.46","2803.1","3759.68","5058.11","4383.59","2526.53","2593.12","2664.89","3133.8","6149.93"
"PERSONAS NATURALES","T","IMPUESTOS FOMENTO AMBIENTAL","VALOR EFECTIVO","1233.01","2146.92","1494.43","2.8","791.18","504.89","2875.16","2484.76","1329.21","1012.92","611.92","2533.83","763.61","1284.81","1416.64","690.68","1294.68","2059.75","1543.48","916.15","1047.95","1959.58","2752.07","4255.42","4383.21","1878.15","2388.37","531.9","297.7","3195.51","3475.14","1343.97","1568.48","2017.6","2637.38","1189.14","239.41","2432.21","310.33","2573.84","128.57","1204.9","661.4","1856.41","453.36","3764.16","0.0","1765.48","1434.93","441.82","147.71","495.97","1136.5","572.6","177.15","153.59","14.08","0.0","131.53","15.63","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0"
"PERSONAS NATURALES","T","INTERESES TRIBUTARIOS","VALOR EFECTIVO","215.37","119.84","247.76","93.01","61.77","77.39","155.1","90.35","111.19","269.87","98.03","287.54","73.61","95.25","146.69","99.87","219.23","404.56","124.73","154.08","110.63","208.37","86.44","425.51","73.91","80.52","407.82","162.8","254.85","241.52","106.36","73.28","78.69","93.69","113.2","2621.8","80.29","13.84","295.26","197.64","215.14","192.59","272.84","204.88","186.24","149.45","466.29","276.55","73.58","23.77","36.24","41.43","91.05","123.14","267.93","135.34","145.44","289.94","237.32","157.92","230.29","150.01","61.72","70.64","96.26","75.1","153.08","22.67","21.74","130.2","21.24","132.21","327.54"
"PERSONAS NATURALES","T","MULTAS TRIBUTARIAS","VALOR EFECTIVO","3480.65","2239.35","2777.43","1597.39","1931.29","3028.84","3592.69","2204.43","3187.03","3429.89","3176.23","3422.91","2126.67","1785.63","3508.85","2166.12","3992.63","2917.12","3642.44","2715.2","2977.81","2050.36","1619.17","3237.55","1467.47","2108.12","2751.95","1921.7","2080.37","2425.75","1278.57","2074.26","2985.06","1517.66","940.23","1637.02","4427.51","1856.37","9588.92","1899.49","3218.88","1394.47","2738.71","1117.5","2245.17","1928.69","1804.93","1710.59","1174.93","720.49","1769.02","826.72","3047.2","834.95","4305.51","1428.64","2009.86","2122.06","1826.33","1740.61","2477.32","3240.23","3678.99","2460.04","2297.44","2305.76","2829.36","2441.27","1465.01","3061.67","1489.44","2568.23","2345.84"
"PERSONAS NATURALES","T","OTROS NO TRIBUTARIOS","VALOR EFECTIVO","350.0","0.0","2.0","0.0","0.0","120.0","900.0","30.0","0.0","180.0","240.0","60.0","300.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","84.35","0.0","0.0","0.0","300.0","120.0","30.0","0.0","0.0","0.0","0.0","0.0","60.0","169.33","360.0","60.0","0.0","0.0","240.0","60.0","120.0","120.0","180.0","0.0","360.0","99.22","0.0","60.0","1344.97","301.0","120.0","180.0","121.0","220.67","1943.25","180.0","60.0","240.0","240.0","540.0","480.0","249.89","840.0","480.0","60.0","180.0","210.0","870.5","120.0","180.0","270.0","940.0","240.0"
"PERSONAS NATURALES","T","REGIMEN IMPOSITIVO SIMPLIFICADO","VALOR EFECTIVO","","210.21","327.73","91.6","","","554.15","92.99","746.51","581.16","97.24","","137.28","549.6","72.93","103.87","229.0","","296.19","1011.93","4.29","549.6","72.93","274.8","0.64","47.19","","273.35","","38.61","","","12.87","5.72","12.87","57.18","","8.58","21.45","51.48","38.61","","98.67","17.16","51.48","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PERSONAS NATURALES","T","SALIDA DE DIVISAS","VALOR EFECTIVO","","257.71","","","","","","","","","","","","","","","","","","","","","","583.32","","","","","","","","","","","","","","","","","","1032.34","381.27","48.3","","348.07","","","23.54","","","","","","48.81","","","","","","","","","","1125.45","4323.44","1025.72","319.72","","","","",""
"PERSONAS NATURALES","U","CONTRIBUCIONES","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","","","","","","15938.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
