"TIPO CONTRIBUYENTE","SECCIÓN","GRUPO","MeasuresLevel","2020/01 Enero","2020/02 Febrero","2020/03 Marzo","2020/04 Abril","2020/05 Mayo","2020/06 Junio","2020/07 Julio","2020/08 Agosto","2020/09 Septiembre","2020/10 Octubre","2020/11 Noviembre","2020/12 Diciembre","2021/01 Enero","2021/02 Febrero","2021/03 Marzo","2021/04 Abril","2021/05 Mayo","2021/06 Junio","2021/07 Julio","2021/08 Agosto","2021/09 Septiembre","2021/10 Octubre","2021/11 Noviembre","2021/12 Diciembre","2022/01 Enero","2022/02 Febrero","2022/03 Marzo","2022/04 Abril","2022/05 Mayo","2022/06 Junio","2022/07 Julio","2022/08 Agosto","2022/09 Septiembre","2022/10 Octubre","2022/11 Noviembre","2022/12 Diciembre","2023/01 Enero","2023/02 Febrero","2023/03 Marzo","2023/04 Abril","2023/05 Mayo","2023/06 Junio","2023/07 Julio","2023/08 Agosto","2023/09 Septiembre","2023/10 Octubre","2023/11 Noviembre","2023/12 Diciembre","2024/01 Enero","2024/02 Febrero","2024/03 Marzo","2024/04 Abril","2024/05 Mayo","2024/06 Junio","2024/07 Julio","2024/08 Agosto","2024/09 Septiembre","2024/10 Octubre","2024/11 Noviembre","2024/12 Diciembre","2025/01 Enero","2025/02 Febrero","2025/03 Marzo","2025/04 Abril","2025/05 Mayo","2025/06 Junio","2025/07 Julio","2025/08 Agosto","2025/09 Septiembre","2025/10 Octubre","2025/11 Noviembre","2025/12 Diciembre","2026/01 Enero"
"PERSONAS NATURALES","S","IMPUESTO A LOS CONSUMOS ESPECIALES","VALOR RECAUDADO","16186.46","19872.19","28434.33","170.9","6166.38","12935.64","121.74","4526.28","1242.72","10754.14","6144.23","3064.7","6086.57","7819.75","12270.72","4833.69","2728.37","1323.3","4040.75","2133.5","9059.72","946.22","6020.28","8417.86","8823.2","9538.9","32910.79","31689.07","9604.53","7244.67","12656.58","16049.88","5673.27","13058.77","9388.56","10527.87","10143.36","29756.36","10381.86","3566.6","21669.52","7329.31","31079.44","15019.34","11955.2","18072.88","50775.65","9327.63","22210.97","18360.33","12564.73","5733.08","31712.51","26921.14","17817.28","13858.23","22394.8","15801.27","23589.43","7840.09","12565.07","18868.99","344998.68","21543.99","30484.09","17700.67","12177.09","10162.22","16614.15","14251.45","20506.82","31007.03","24948.22"
"PERSONAS NATURALES","S","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR RECAUDADO","696437.44","1018940.27","604996.51","85100.26","199836.73","649134.48","683903.11","713888.05","763196.04","719780.08","725854.58","898030.03","629074.48","970721.93","1060450.0","872405.36","796640.72","845266.93","810636.85","764760.1","741436.65","588838.88","647256.78","590213.62","559346.16","914042.14","1035648.07","977995.7","883150.97","782033.09","951521.74","1003637.47","900054.44","863348.38","751497.57","722224.3","705360.26","1281169.56","1471410.15","1222750.11","1209492.82","1207495.05","1099476.25","1110407.97","932154.14","905523.97","854725.21","866429.77","984434.32","1581185.73","1543315.42","1509954.58","1339574.87","1202808.75","1332639.99","1184649.36","1010464.57","961301.25","900039.65","931116.16","1062594.61","1578288.05","1464628.95","1567469.42","1395717.19","1391640.32","1308607.64","1166541.33","1234429.38","1127276.47","1054302.11","1092761.86","1357325.5"
"PERSONAS NATURALES","S","IMPUESTO AL VALOR AGREGADO","VALOR RECAUDADO","761518.87","497084.55","425177.9","224949.79","298078.7","444804.95","484964.41","502944.39","426442.94","482288.18","453359.26","509731.9","841673.78","556794.98","499669.08","466653.3","600244.31","524324.03","800885.16","590974.93","581347.86","549917.72","538885.03","609729.65","1531253.37","569201.44","625025.44","556515.01","542475.45","568535.58","691618.52","615072.47","701263.17","502261.65","513464.16","585944.66","1357288.97","551193.08","526955.05","484181.02","539344.08","510843.4","1191341.11","606825.64","593408.38","570806.7","621179.63","621355.67","2480699.72","886307.27","810954.31","802718.05","751870.64","879922.67","1909858.53","944288.27","870648.92","861231.88","960652.89","1036297.36","2738730.66","955015.62","1325788.59","1061866.1","1126391.03","1146934.17","1511859.94","1149008.28","1293600.7","1181397.52","1276192.52","1335891.05","2689425.37"
"PERSONAS NATURALES","S","IMPUESTOS FOMENTO AMBIENTAL","VALOR RECAUDADO","28581.03","51874.49","14990.33","3462.44","4666.38","16803.27","21471.89","16339.85","21121.8","23156.43","19516.26","33625.57","18150.08","21718.81","37852.97","27306.42","26654.97","34448.3","37761.67","31915.93","25497.38","24425.89","30562.99","48225.11","16099.22","31018.35","37923.94","33255.68","31995.33","27233.43","36116.94","33796.35","27374.49","35344.54","41461.92","39680.18","12984.96","13129.68","18864.84","7317.14","13682.89","9880.98","10465.02","16471.41","26829.35","17573.39","13980.01","16115.99","10290.3","10875.24","13038.56","4133.32","12095.79","11532.35","21399.51","3106.01","1209.0","1736.65","1351.87","3782.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PERSONAS NATURALES","S","INTERESES TRIBUTARIOS","VALOR RECAUDADO","42768.31","19587.88","13110.94","6076.47","11162.3","37914.05","24386.97","14467.83","12410.7","9692.71","17174.19","13182.3","34536.5","19637.29","23229.16","17418.76","13209.06","19026.01","14454.33","15290.77","14522.79","9663.73","18074.01","23258.24","14944.59","13109.95","36779.42","19880.69","16016.14","16955.59","30062.31","11952.19","11510.3","13042.83","23430.87","32100.95","44637.18","25606.4","23942.37","50801.92","30642.65","21936.33","50505.39","44722.38","27405.63","45164.36","34671.24","21612.08","7838.97","5257.78","9792.42","10885.89","11750.5","17978.07","25445.18","38874.03","27326.37","28451.24","34277.72","46212.94","19204.75","36579.39","26062.73","39399.3","40250.35","99392.89","15414.97","9366.43","20096.32","18996.1","28720.07","34788.28","38977.75"
"PERSONAS NATURALES","S","MULTAS TRIBUTARIAS","VALOR RECAUDADO","173923.94","125977.92","117248.92","74186.58","122410.85","147830.02","162970.15","144468.65","173408.0","130637.23","132857.0","108693.56","131286.32","118959.54","228523.95","133421.64","132030.56","114389.56","117496.8","111866.02","127964.39","105597.16","121464.34","115152.98","139827.84","117885.28","211662.48","155088.85","134471.5","111169.65","103447.42","120051.85","114727.98","103647.0","114641.51","145241.91","187327.73","116755.85","169687.57","149295.11","148597.74","102848.86","145901.74","126187.3","103519.36","128389.17","106701.58","79225.9","72666.94","64825.16","136402.44","129244.57","113743.91","104687.84","179333.8","136117.6","131092.17","134452.41","158834.71","212733.99","243301.04","247925.67","319988.58","238420.86","242871.78","256599.44","302611.95","226988.72","292657.04","257876.99","191705.64","228976.38","261044.39"
"PERSONAS NATURALES","S","OTROS NO TRIBUTARIOS","VALOR RECAUDADO","5027.89","4663.64","5507.86","120.0","1034.27","3405.05","13106.92","28034.75","4483.47","8641.48","4460.25","4435.45","4439.89","6021.75","14407.67","1480.0","3743.08","4212.0","3303.07","3849.21","4269.39","4991.91","3341.14","32551.85","4568.81","4166.65","1233540.61","136748.79","30113.0","38521.79","4802.64","22338.43","23407.89","188443.31","397839.15","1852453.38","47917.02","4212.17","4652.49","3328.72","6847.16","6408.85","3438.6","5584.88","9715.31","7436.55","31125.99","11008.94","44720.05","27834.78","26450.77","16347.59","11660.68","9458.19","28092.07","19408.63","39151.48","37324.69","44995.93","53041.19","63633.78","78358.15","65081.55","58377.01","48946.03","45870.91","53357.32","25793.51","32579.04","33596.46","27956.81","49469.83","47897.45"
"PERSONAS NATURALES","S","REGIMEN IMPOSITIVO SIMPLIFICADO","VALOR RECAUDADO","496.07","3418.95","5373.25","3243.26","2095.97","5947.73","8899.01","11188.96","9948.07","7816.0","8966.94","7480.02","5548.99","7806.56","10264.54","12871.06","9301.98","11928.88","13560.64","18086.55","14317.12","10956.15","11020.9","14278.96","8284.47","12298.2","7906.4","3901.63","4372.1","2966.75","3313.4","4443.18","4350.78","5598.54","4131.39","3822.44","7718.51","2752.2","5802.68","3797.79","8712.84","3316.39","4006.78","3630.81","3265.13","3296.28","2044.06","1255.97","","","","","","","","","","","","","","","","","","","","","","","","",""
"PERSONAS NATURALES","S","SALIDA DE DIVISAS","VALOR RECAUDADO","1063.93","948.4","287.21","","413.11","340.64","0.0","","203.84","450.0","296.06","","289.14","130.0","0.0","4022.31","31186.23","3198.41","1639.64","852.19","246.72","0.0","2480.33","33476.72","13104.86","1498.86","1761.61","405.64","758.71","642.1","122.63","465.0","312.89","3797.12","","0.0","258.95","665.0","180.0","330.0","2660.55","112393.12","33656.97","9082.54","50118.31","10143.18","7369.97","5161.07","2955.57","1399.18","1882.18","2143.23","1381.35","2207.83","1397.61","1763.59","1481.03","153.49","775.83","0.0","2611.85","82.12","554.1","202.91","130816.91","768668.13","129962.94","23505.73","8997.88","7263.34","3749.4","9895.5","4545.59"
"PERSONAS NATURALES","T","CONTRIBUCIONES","VALOR RECAUDADO","2.57","","","","","3.0","","0.0","","","","","","0.0","1.0","","","","","359.99","","","","","","","60310.37","","","","","","","","","","","5000.0","18041.24","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PERSONAS NATURALES","T","IMPUESTO A LA RENTA GLOBAL","VALOR RECAUDADO","935.3","2391.64","20007.36","455.03","2272.58","2033.17","974.45","1156.35","50.33","1354.75","845.34","6557.76","6429.47","7929.18","27976.94","3218.7","10714.27","14968.98","6078.22","1444.95","1584.33","4419.2","1412.86","8010.14","4386.45","3451.03","58881.69","4223.81","14766.96","1563.87","2411.2","1322.86","794.19","1908.68","1743.59","1141.62","637.0","2682.04","188358.42","38839.17","11715.8","5884.23","5741.33","3759.33","7428.04","2776.33","2253.41","4110.69","4391.64","6534.11","83886.01","10446.37","16798.45","7529.26","7010.79","2810.05","2408.4","2664.64","2984.33","1651.35","3635.75","3410.08","13561.16","7599.9","5398.34","2540.43","1988.37","719.73","606.41","7606.86","345.04","363.47","749.54"
"PERSONAS NATURALES","T","IMPUESTO A LOS CONSUMOS ESPECIALES","VALOR RECAUDADO","4922.21","","1742.43","","183.47","","","","159.97","218.75","925.0","","2142.81","","","","","","","","","","","93.31","","","","","","","","","293.03","2738.04","","","","","","","","","","892.06","","","","","","1469.69","","","","","","331.25","","","","","","","","2153.92","1999.97","","","","","","0.0","0.0",""
"PERSONAS NATURALES","T","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR RECAUDADO","36293.33","51433.3","21804.68","3121.52","8407.78","32995.33","24909.6","37402.56","31164.58","30013.76","29103.43","30227.09","29508.97","31313.54","38301.01","29652.92","26730.41","31023.35","23648.48","24803.83","29409.04","21203.64","22171.95","19836.14","13436.0","43671.12","35450.54","38857.72","27534.91","36070.29","30412.43","31212.83","27595.86","34089.55","25326.76","18562.17","21381.04","43044.02","35354.0","39815.52","31878.62","31636.33","27084.76","31102.64","23659.51","28842.81","24631.71","23782.29","17415.63","37150.87","30604.55","39678.04","39301.22","32943.39","35357.52","26662.37","22966.26","19481.58","24787.43","20237.74","18417.3","46322.51","27391.66","32716.11","28728.61","24871.7","29187.38","22895.35","26100.49","24399.41","23605.05","17723.15","30771.83"
"PERSONAS NATURALES","T","IMPUESTO AL VALOR AGREGADO","VALOR RECAUDADO","10418.95","6073.12","5504.7","3784.5","4078.64","4899.32","5081.07","2932.17","2673.29","4230.42","4519.56","4887.89","9465.27","7406.26","3143.57","3494.24","2457.2","3014.42","4968.31","2831.0","2797.56","3692.75","3294.96","4252.49","6218.57","2355.59","1503.06","2820.55","1779.93","2113.93","2832.06","1652.22","2597.81","3827.62","1794.83","882.01","2471.27","404.94","1266.97","1285.55","513.78","1372.85","8992.94","3224.38","884.34","604.64","3696.34","523.23","2492.8","2159.07","1575.09","2042.53","1750.91","1920.62","5673.54","4260.51","2485.14","4578.65","2204.06","2400.09","3730.16","3024.49","2162.18","5493.33","4193.48","4130.64","5455.94","4516.25","4210.42","3048.1","3930.71","4140.29","6489.79"
"PERSONAS NATURALES","T","IMPUESTOS FOMENTO AMBIENTAL","VALOR RECAUDADO","1233.01","2146.92","1494.43","2.8","791.18","504.89","2875.16","2484.76","1329.21","1012.92","611.92","2533.83","763.61","1284.81","1416.64","690.68","1294.68","2059.75","1543.48","916.15","1047.95","1959.58","2752.07","4255.42","4383.21","1878.15","2388.37","531.9","297.7","3195.51","3475.14","1343.97","1568.48","2017.6","2637.38","1189.14","239.41","2432.21","310.33","2573.84","128.57","1204.9","661.4","1856.41","453.36","3764.16","0.0","1765.48","1434.93","441.82","147.71","495.97","1136.5","572.6","177.15","153.59","14.08","0.0","131.53","15.63","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0"
"PERSONAS NATURALES","T","INTERESES TRIBUTARIOS","VALOR RECAUDADO","215.37","119.88","248.83","104.29","62.73","77.39","155.1","92.28","111.19","269.87","98.03","287.54","73.61","95.25","146.73","99.87","219.23","404.56","124.73","154.08","110.63","208.37","87.4","425.51","73.91","80.52","407.82","193.67","254.85","601.79","106.36","131.94","81.59","151.95","113.2","2633.83","80.29","13.84","964.75","198.51","215.14","192.59","276.38","206.68","189.36","152.62","466.29","276.55","73.58","23.77","36.24","41.43","93.53","124.2","269.56","138.62","145.84","297.67","241.25","157.92","328.07","150.01","61.72","70.64","96.37","75.78","153.08","22.79","22.94","130.2","21.24","133.99","327.54"
"PERSONAS NATURALES","T","MULTAS TRIBUTARIAS","VALOR RECAUDADO","3480.73","2450.62","2777.51","1653.21","1962.55","3029.02","3592.71","2204.43","3206.88","3429.89","3182.59","3423.18","2126.67","1785.64","3509.04","2166.12","4022.63","2917.12","3642.44","2715.2","3009.11","2080.38","1619.17","3237.55","1467.47","2108.12","2752.1","1941.38","2080.37","2425.75","1278.62","2098.05","2988.39","1523.56","985.23","1685.22","4427.51","1856.43","9588.92","1918.26","3218.91","1423.35","2801.76","1117.5","2245.17","1928.69","1804.93","1710.64","1174.93","720.49","1769.02","826.72","3094.15","834.95","4398.28","1430.73","2018.87","2149.36","1835.33","1740.61","2482.72","3572.09","3678.99","2602.41","2297.59","2305.76","2889.36","2441.54","1510.01","3065.24","1489.44","2568.25","2345.84"
"PERSONAS NATURALES","T","OTROS NO TRIBUTARIOS","VALOR RECAUDADO","350.0","0.0","2.0","0.0","0.0","120.0","900.0","30.0","0.0","180.0","240.0","60.0","300.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","84.35","0.0","0.0","0.0","300.0","120.0","30.0","0.0","0.0","0.0","0.0","0.0","60.0","169.33","360.0","60.0","1.32","0.0","240.0","298.68","120.0","120.0","180.0","0.0","360.0","279.22","279.28","78.06","1344.97","301.0","120.0","180.0","1604.93","263.57","1969.45","660.0","240.0","300.0","360.0","600.0","1073.81","450.51","1187.16","720.0","240.0","467.58","390.0","909.06","180.0","240.0","270.0","1272.86","240.0"
"PERSONAS NATURALES","T","REGIMEN IMPOSITIVO SIMPLIFICADO","VALOR RECAUDADO","","261.69","327.73","91.6","","","554.15","92.99","746.51","581.16","97.24","","137.28","549.6","72.93","103.87","229.0","","296.19","1011.93","4.29","549.6","72.93","274.8","0.64","47.19","","273.35","","38.61","","","12.87","5.72","12.87","57.18","","8.58","21.45","51.48","38.61","","98.67","17.16","51.48","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PERSONAS NATURALES","T","SALIDA DE DIVISAS","VALOR RECAUDADO","","257.71","","","","","","","","","","","","","","","","","","","","","","583.32","","","","","","","","","","","","","","","","","","1032.34","381.27","48.3","","348.07","","","23.54","","","","","","48.81","","","","","","","","","","1125.45","4323.44","1025.72","319.72","","","","",""
"PERSONAS NATURALES","U","CONTRIBUCIONES","VALOR RECAUDADO","","","","","","","","","","","","","","","","","","","","","","","","","","","15938.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PERSONAS NATURALES","U","IMPUESTO A LA RENTA GLOBAL","VALOR RECAUDADO","207.73","0.0","0.0","","","","","","0.0","","","","","31.89","2009.63","","","","0.0","","","","","0.2","","167.52","660.16","","44.39","","","","","","","","","","21132.81","","","60.0","","","","","","","","","6474.19","","","","","","","","","0.0","","","7567.21","","1646.58","","","","","","","",""
"PERSONAS NATURALES","U","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR RECAUDADO","992.06","","10.0","9.35","57.02","0.0","7.04","","","","","37.91","315.98","2159.24","16.54","10.76","6.22","","","","","10.0","","","131.99","0.0","10.0","0.76","15.57","121.88","","48.01","","","","","38.0","","10.0","10.11","6.22","53.96","7579.95","43.58","","","103.25","","14.5","0.0","10.0","0.76","","24.71","5531.62","","","","7579.95","","14.5","","10.0","0.76","","15.47","3431.51","","0.0","5479.96","","","14.5"
"PERSONAS NATURALES","U","IMPUESTO AL VALOR AGREGADO","VALOR RECAUDADO","0.86","288.0","1.2","2.0","307.4","383.6","0.0","715.14","0.0","602.22","319.37","346.15","210.89","319.91","332.11","287.94","296.08","966.96","235.26","0.0","0.0","0.0","0.0","0.0","14.4","0.84","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300.0","401.99","34.02","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","258.26","110.66","0.0","0.0","0.0"
"PERSONAS NATURALES","U","IMPUESTOS FOMENTO AMBIENTAL","VALOR RECAUDADO","0.0","","","","","","","","","","","","","2.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PERSONAS NATURALES","U","INTERESES TRIBUTARIOS","VALOR RECAUDADO","16.22","","0.01","","","","","8.34","","4.53","","","","","5.14","","","","0.04","","","","","","0.09","3.03","20.64","","0.55","","","","","","","","","","","","","1.34","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","",""
"PERSONAS NATURALES","U","MULTAS TRIBUTARIAS","VALOR RECAUDADO","130.0","11.51","0.04","","","60.0","","33.0","","11.21","","","","","51.79","","","19.97","71.39","","","","","0.06","0.43","35.63","99.03","30.0","","","1.73","","","","","","","30.0","","","30.0","4.8","60.0","","","","","","","","","","","","1.02","20.78","","","","","","0.08","","30.0","","","","10.0","","","","",""
"PERSONAS NATURALES","U","OTROS NO TRIBUTARIOS","VALOR RECAUDADO","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PERSONAS NATURALES","U","SALIDA DE DIVISAS","VALOR RECAUDADO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","683.87","","","","","","",""
"PERSONAS NATURALES","V","CONTRIBUCIONES","VALOR RECAUDADO","23574.69","31655.75","5481.93","","0.0","1626.84","23962.84","0.03","66773.67","0.0","38035.72","12715.31","0.0","10160.03","42129.44","29646.33","63468.66","201.79","3912.62","0.0","5417.56","4748.38","10952.68","911.85","0.0","2240.03","4936029.63","1062513.4","465197.92","214824.04","220271.6","173091.41","145937.21","99050.2","118633.25","433600.08","80871.35","128554.62","13954.09","18750.5","47302.83","22838.01","3833.03","30209.13","67717.21","0.0","28224.31","4418.74","7664.12","103552.85","6531.61","5396.43","1464.65","32786.24","179397.21","44303.61","0.0","2167.25","","22085.19","8375.3","0.0","3064.96","1173.25","2796.8","44.35","7307.21","18132.83","0.0","70499.98","3064.63","93.03","1616.08"
